2019-11-29 13:48:05.322 parsl:256 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2019-11-29 13:48:05.323 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:0, pending tasks:0
2019-11-29 13:48:05.404 parsl:256 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2019-11-29 13:48:05.405 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:0, pending tasks:0
2019-11-29 13:48:05.566 parsl:256 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2019-11-29 13:48:05.567 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:0, pending tasks:0
2019-11-29 13:48:05.888 parsl:256 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2019-11-29 13:48:05.888 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:0, pending tasks:0
2019-11-29 13:48:06.530 parsl:256 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2019-11-29 13:48:06.530 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:1, pending tasks:0
2019-11-29 13:48:06.531 parsl:225 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 1
2019-11-29 13:48:07.812 parsl:256 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2019-11-29 13:48:07.813 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:1, pending tasks:0
2019-11-29 13:48:07.813 parsl:225 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 1
2019-11-29 13:48:10.375 parsl:256 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2019-11-29 13:48:10.376 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:2, pending tasks:0
2019-11-29 13:48:10.376 parsl:225 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 2
