2019-12-02 13:11:04.829 parsl:256 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2019-12-02 13:11:04.830 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:0, pending tasks:0
2019-12-02 13:11:05.471 parsl:256 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2019-12-02 13:11:05.471 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:1, pending tasks:0
2019-12-02 13:11:05.472 parsl:225 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 1
2019-12-02 13:11:05.477 parsl:248 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Got tasks: [5] of 5
2019-12-02 13:11:05.478 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:1, pending tasks:1
2019-12-02 13:11:05.478 parsl:225 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 1
2019-12-02 13:11:05.479 parsl:256 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2019-12-02 13:11:05.480 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:1, pending tasks:0
2019-12-02 13:11:05.480 parsl:225 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 1
2019-12-02 13:11:05.501 parsl:256 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2019-12-02 13:11:05.502 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:0, pending tasks:0
2019-12-02 13:11:05.542 parsl:256 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2019-12-02 13:11:05.543 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:0, pending tasks:0
2019-12-02 13:11:05.624 parsl:256 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2019-12-02 13:11:05.624 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:0, pending tasks:0
2019-12-02 13:11:05.785 parsl:256 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2019-12-02 13:11:05.785 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:0, pending tasks:0
2019-12-02 13:11:06.105 parsl:256 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2019-12-02 13:11:06.106 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:0, pending tasks:0
2019-12-02 13:11:06.747 parsl:256 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2019-12-02 13:11:06.748 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:0, pending tasks:0
2019-12-02 13:11:08.029 parsl:256 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2019-12-02 13:11:08.030 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:1, pending tasks:0
2019-12-02 13:11:08.030 parsl:225 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 1
2019-12-02 13:11:10.593 parsl:256 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2019-12-02 13:11:10.593 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:2, pending tasks:0
2019-12-02 13:11:10.594 parsl:225 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 2
2019-12-02 13:11:15.719 parsl:256 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2019-12-02 13:11:15.719 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:4, pending tasks:0
2019-12-02 13:11:15.720 parsl:225 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 4
